NTD ID,Agency,Primary UZA UACE Code,Rail/Bus/Ferry,Mode Name,Mode,Type of Service,Fixed Route Flag,Year,Event Description,Incident Number,Event Date,Event Time,Event Type,Event Type Group,Transit Worker Type,Transit Worker Assault Detail Type,Transit Worker Assault Flag,Other Event Type Description,Event Category,Runaway Train Flag,Safety/Security,Collision With,Property Damage,Property Damage Type,Total Injuries,Total Fatalities,Life Safety (Y/N),Number of Transit Vehicles Involved,Towed (Y/N),Number of Vehicles Involved,Location Type,Approximate Address,Latitude,Longitude,LatLon,Evacuation Comment,Self Evacuation (Y/N),Evacuation Location,HazMat Type,HazMat Type Description,Fire Type,Fire Fuel,Other Fire Fuel Description,Weather,Lighting,Current Condition,Tide,Road Configuration,Track Configuration,Path Condition,Rail Alignment,Rail Grade Crossing Control,Right of Way Condition,Intersection,Service Stop Control Device,Intentional (Y/N),Vehicle Action,Action Type,Derailment Type,Transit (Y/N),Fuel Type,Vehicle Speed,Non-Rail Transit Vehicle Type,Manufacturer,Manufacturer Description,Transit Vehicle Rider Fatalities,People Waiting or Leaving Fatalities,Transit Vehicle Operator Fatalities,Transit Employee Fatalities,Other Worker Fatalities,Bicyclist Fatalities,Pedestrian in Crosswalk Fatalities,Pedestrian Not in Crosswalk Fatalities,Pedestrian Crossing Tracks Fatalities,Pedestrian Walking Along Tracks Fatalities,Occupant of Other Vehicle Fatalities,Other Fatalities,Suicide Fatalities,Transit Vehicle Rider Injuries,Transit Vehicle Rider Serious Injuries,People Waiting or Leaving Injuries,People Waiting or Leaving Serious Injuries,Transit Vehicle Operator Injuries,Transit Vehicle Operator Serious Injuries,Transit Employee Injuries,Transit Employee Serious Injuries,Other Worker Injuries,Other Worker Serious Injuries,Bicyclist Injuries,Bicyclist Serious Injuries,Pedestrian in Crosswalk Injuries,Pedestrian in Crosswalk Serious Injuries,Pedestrian Not in Crosswalk Injuries,Pedestrian Not in Crosswalk Serious Injuries,Pedestrian Crossing Tracks Injuries,Pedestrian Crossing Tracks Serious Injuries,Pedestrian Walking Along Tracks Injuries,Pedestrian Walking Along Tracks Serious Injuries,Occupant of Other Vehicle Injuries,Occupant of Other Vehicle Serious Injuries,Other Injuries,Other Serious Injuries,Suicide Injuries,Suicide Serious Injuries,Total Serious Injuries,Person List,United States,US Counties
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,{Redacted} was standing on the {Redacted} {Redacted} {Redacted} # {Redacted}. Suspect approached victim and stabbed victim. {Redacted} was transported to {Redacted} Hospital.,2746883,8/11/2018,9:20:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,Revenue facility: transit station,Orange Line - Canoga Park Station,34.193508,-118.59742,POINT (-118.59742 34.193508),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Wait Leave Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,Law enforcement responded to a robbery call at the Green {Redacted} {Redacted} Station.   The victim entered the west elevator and was assaulted and robbed by two suspects. The victim was transported to {Redacted} Hospital.,2661356,2/15/2018,2:30:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,"11132 Hawthorne Blvd, Hawthorne 90304",33.9328014,-118.3537753,POINT (-118.3537753 33.9328014),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Wait Leave Adult (19 to 60) F Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Heavy Rail,HR,DO,TRUE,2018,"{Redacted} - Red {Redacted}, {Redacted} {Redacted}. {Redacted} and suspect were both on the train.   Suspect and victim had no interaction.   Suspect unprovoked struck victim the the nose causing injury.   {Redacted} was transported to hospital.",2641344,1/16/2018,4:00:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,In or on vehicle,660 Alvarado Los Angeles CA,34.057309,-118.275792,POINT (-118.275792 34.057309),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Heavy Rail,HR,DO,TRUE,2018,"Red {Redacted}, {Redacted} City   {Redacted} City. {Redacted} was asleep on the train.   Unprovoked, suspect approached the victim and began to punch victim.   This assaulted resulted in the victim sustaining injuries that required 8 stitches to his head. The victim was transported to {Redacted} {Redacted}'s Hospital.",2738359,7/7/2018,1:20:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,In or on vehicle,3913 Lankershim Blvd,34.231109,-118.387785,POINT (-118.387785 34.231109),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,Subject pepper sprayed victim and struck him on the face and forehead approximately 7 - 8 times causing severe bodily harm.   {Redacted} was transported to hospital for medical attention.,2696601,4/16/2018,4:20:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,In or on vehicle,"765 San Vicente Blvd, West Hollywood",34.085211,-118.384106,POINT (-118.384106 34.085211),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Senior Citizen (61 and up) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,The subject approached the victim and   started to punch the victim in the face.   The victim was knocked down to the ground. {Redacted} was transported to medical facility for treatment.,2677894,3/24/2018,9:19:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,2406 MARINE AVE REDONDO BEACH,33.894491,-118.369329,POINT (-118.369329 33.894491),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Wait Leave Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,"Subject assault victim with a glass bottle. The victim was bleeding form her face, head, and chest. The victim was transported to a medical facility.",2696406,4/10/2018,5:00:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,"11611 Willowbrook Avenue, Los Angeles, CA",33.92887,-118.237396,POINT (-118.237396 33.92887),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Wait Leave Adult (19 to 60) F Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,"On April 26, 2018. At approximately 1:22 am, a {Redacted} truck that was traveling on the {Redacted} Freeway, jumped the K - rails and landed on both tracks 1 and {Redacted} Metro {Redacted} {Redacted} south of {Redacted} Station.   The {Redacted}, Track, {Redacted}, and {Redacted} {Redacted} {Redacted} responded to the scene.   A bus bridge was established to shuttle passengers around the incident scene.   As of 8:05 am, the truck remained in the right - of - way blocking both tracks.   There was damage to the overhead catenary system, so both tracks were de - energized.   The truck was eventually removed from the right - of - way, the overhead catenary was fixed, and service on the alignment was resumed.   The driver of the {Redacted} truck was transported to a hospital with minor injuries.",3262142,4/26/2018,1:22:00 AM,Non-Transit Rail Collision,Other,Not Applicable,Not Applicable,FALSE,,Other,,SFT,,,"To both transit and non-transit property (vehicles, facilities, equipment, rolling stock, or infrastructure).",1,0,N,0,Y,1,Parking facility,Lake Avenue Station,34.13841,-118.13235,POINT (-118.13235 34.13841),,N,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I    Occ Other Veh Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,"{Redacted} ( Bus ) SB # {Redacted} lane of {Redacted} {Redacted}, servicing the {Redacted} bus stop at the intersection of {Redacted} {Redacted}. {Redacted} ( {Redacted} {Redacted} {Redacted} ) SB # {Redacted} lane of {Redacted} {Redacted} approaching the intersection of {Redacted} {Redacted}. {Redacted} ( {Redacted} {Redacted} {Redacted} ) SB # {Redacted} lane of {Redacted} {Redacted}, stopped behind the stopped bus. As {Redacted} was approaching {Redacted}, {Redacted} suddenly started to change into the # {Redacted} lane to go around the bus, directly in front of {Redacted}. {Redacted} struck the right side of {Redacted}, causing the {Redacted} to lose control and collide with the left rear corner of the stopped {Redacted}.   Two patrons on the bus complained of pain injuries to their necks and backs, and were transported to the hospital by ambulance for medical attention. {Redacted} received disabling damage and was towed from the scene.",2702986,3/24/2018,4:12:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,12400,,2,0,N,1,Y,2,Bus Stop,Figueroa Drive N/of Venice Blvd,34.03753,-118.270064,POINT (-118.270064 34.03753),,N,,,,,,,Clear,Daylight,,,Street,,Dry,,,Dry,,,,Stopped,Side Impact,,"N,N,Y",Compressed natural gas,0,Transit: bus,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) F ; I    Passenger Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,"Suspect and victim were passengers on the {Redacted} bus.   Unprovoked, suspect approached victim, kicked victim and began to punched victim.   Suspect them bit victim's ear resulting in an avulsion to the upper portion of victim's ear. {Redacted} also suffered a swollen left eye and laceration on victim's nose. {Redacted} was transported to {Redacted} Medical {Redacted}.",2738364,7/19/2018,7:13:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,In or on vehicle,5th St. & Wall St.,34.0544,-118.2439,POINT (-118.2439 34.0544),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus Rapid Transit,RB,DO,TRUE,2018,"{Redacted} ( Bus ) WB on the {Redacted} {Redacted} {Redacted} approaching the intersection with {Redacted} {Redacted}.   {Redacted} ( {Redacted} {Redacted} {Redacted} ) NB # {Redacted} lane of {Redacted} {Redacted} approaching the intersection with the Metro {Redacted}.   As {Redacted} was entering the intersection on a green signal, {Redacted} failed to stop for the red light, at a high rate of speed, and collided with the left side of the bus. The bus operator, and one patron on the bus were transported to the hospital by ambulance for complaint of pain injuries. Both vehicles received disabling damage and were towed from the scene.",2702983,3/9/2018,12:45:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,27500,,2,0,N,1,Y,1,Roadway: intersection,Orange Line Busway  &  Kester Avenue,34.180558,-118.457402,POINT (-118.457402 34.180558),,N,,,,,,,Clear,Daylight,,,Intersection or grade crossing,,Dry,,Not applicable,Dry,Trafic Signal,,,Going Straight,Side Impact,,"N,Y",Compressed natural gas,20,Transit: bus - articulated,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) F ; I    Operator Inside Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,{Redacted} stopped bus and remained stationary according to his route.   Suspect became angry due to victim stopping the bus and demanded victim to proceed and take him ( suspect ) to another location and the victim refused. The suspect walked towards the victim and punched the victim's face and knocked victim's glasses off victim's face.   The victim was transported to {Redacted} {Redacted} Hospital.,2746878,8/7/2018,1:30:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,In or on vehicle,Van Nuys Blvd and Oxnard St,34.17939,-118.44882,POINT (-118.44882 34.17939),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Operator Outside Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,PT,TRUE,2018,"{Redacted} ( Bus ) WB # {Redacted} lane of {Redacted} {Redacted}. approaching the intersection with {Redacted} {Redacted}. {Redacted} ( {Redacted} {Redacted} {Redacted} {Redacted} ) WB # {Redacted} lane of {Redacted} {Redacted}. approaching the intersection of {Redacted} {Redacted}, slightly ahead of {Redacted}. Just prior to entering the intersection, {Redacted} suddenly changed lanes, entering the # {Redacted} lane and slowing down to make a right turn onto NB {Redacted} {Redacted}. {Redacted} attempted to brake and avoid a collision, but was unable to avoid colliding with the right rear corner of {Redacted} with the Right front corner of the bus. Two patrons on {Redacted} complained of pain to their necks and backs and were transported to hospital by ambulance for medical attention. No vehicles were towed.",2702988,3/28/2018,6:10:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,1000,,2,0,N,1,N,1,Roadway: intersection,Wilshire Blvd  &  Comstock Avenue,34.06798,-118.425411,POINT (-118.425411 34.06798),,N,,,,,,,Clear,Daylight,,,Intersection or grade crossing,,Dry,,Not applicable,Dry,Trafic Signal,,,Going Straight,Rear-ending,,"N,Y",Compressed natural gas,15,Transit: bus - articulated,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Senior Citizen (61 and up) M ; I    Passenger Senior Citizen (61 and up) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,"Our investigation revealed that on May 4, 2018, at approximately 5:10 pm, train # {Redacted} was traveling southbound on track # {Redacted}, approaching the {Redacted} Station, when it came in contact with a trespasser that was walking eastbound on {Redacted} {Redacted}..   Upon noticing the trespasser, the operator sounded the loud horn and applied emergency braking but could not stop the train in time to avoid contact.   The trespasser was transported to a local hospital with non - life threatening injuries.   The day was dry and clear.   There were no glares on the windshield that could have affected the operator ’s visibility of the right - of - way.   The operator was taken for a drug and alcohol test as per procedure.   The passengers were offloaded at the {Redacted} Station.",2704596,5/4/2018,5:10:00 PM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Person,,,1,0,N,1,N,0,Right-of-way: grade crossing,Florence Station,33.974082,-118.243279,POINT (-118.243279 33.974082),,N,,,,,,,Clear,Daylight,,,,,Dry,Non-exclusive right-of-way: Shared with vehicles or pedestrians,Active devices: crossing gates,Dry,,,,Making a stop,Head-On,,Y,Electric Propulsion,20,Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,I  T  Ped in Xwalk Teen (13 to 18) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,{Redacted} - Bus # {Redacted}. Suspects 1 and 2 approached the victim and immediately began to strike victim on the face and head with closed fists. Suspects removed victims cell from victims hand. Both suspects exited the bus and fled the location.   {Redacted} was transported to {Redacted} Medical {Redacted}.,2696626,4/14/2018,1:30:00 PM,Robbery,Security,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,In or on vehicle,Western Avenue and Adams Blvd,34.032691,-118.308987,POINT (-118.308987 34.032691),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,"Our investigation revealed that on April 18, 2018, at approximately 00:23 am, train # {Redacted} was traveling southbound ( westbound ) on track # {Redacted} when it came in contact with a vehicle traveling northbound on {Redacted} and that had run a red light.   Upon noticing the vehicle make the illegal move, the train operator went into emergency braking but could not stop the train in time to avoid the collision.   There were four injuries.   There was major damage to the train coupler and the vehicle.   The operator was taken for a drug and alcohol test as per procedure.   The vehicle was towed away from the scene.",2694803,4/18/2018,12:23:00 AM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Non Transit Motor Vehicle (POV),,"To both transit and non-transit property (vehicles, facilities, equipment, rolling stock, or infrastructure).",4,0,N,1,Y,1,Right-of-way: grade crossing,Lincoln and Colorado,34.016793,-118.488256,POINT (-118.488256 34.016793),,N,,,,,,,Clear,Dark,,,,,Dry,Non-exclusive right-of-way: Shared with vehicles or pedestrians,Active devices: train approaching sign,Dry,,,,Going Straight,Head-On,,"N,Y",Electric Propulsion,25,Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,I    Occ Other Veh Adult (19 to 60) M Y; I    Occ Other Veh Adult (19 to 60) M Y; I    Occ Other Veh Adult (19 to 60) M Y; I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,"{Redacted} ( Bus ) WB # {Redacted} lane of {Redacted} {Redacted}, stopped behind vehicles for a red light at the intersection with {Redacted} {Redacted}. {Redacted} ( Red {Redacted} {Redacted} {Redacted} ) WB # {Redacted} lane of {Redacted} {Redacted} {Redacted}, stopped directly in front of {Redacted}.   While still stopped, the operator of {Redacted} allowed his foot to slip of the brake, allowing the bus to roll forward and made contact with the rear bumper of {Redacted} with the extended front bicycle rack. A female passenger in {Redacted} complained of neck and back pain as result of the collision and was transported to the hospital via ambulance for treatment.   Neither vehicle was damaged to the extent that a tow truck was required.",2746900,8/10/2018,6:30:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,1000,,1,0,N,1,N,1,Roadway: intersection,Roscoe Blvd & Woodman Avenue,34.221648,-118.440447,POINT (-118.440447 34.221648),,N,,,,,,,Clear,Daylight,,,Intersection or grade crossing,,Dry,,Not applicable,Dry,Trafic Signal,,,Going Straight,Rear-ending,,"N,Y",Compressed natural gas,2,Transit: bus,New Flyer of America,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I    Occ Other Veh Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Heavy Rail,HR,DO,TRUE,2018,"Red {Redacted}, {Redacted} Station. Officers proceed to remove suspect from sleeping in the area.   Suspect spat on the officer striking his mouth, eyes and nose.   The officer was transported by {Redacted} {Redacted} {Redacted} to {Redacted} {Redacted} {Redacted} and treated.",2677668,3/10/2018,6:00:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,Vignes & Ramirez Street,34.054179,-118.232328,POINT (-118.232328 34.054179),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Other Worker Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,"As a result of physical altercation between law enforcement and subject, the victim was injured and rendered unconscious.   {Redacted} was transported for medical treatment.",2642220,1/15/2018,7:46:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,"12901 Hoxie Avenue, Norwalk, CA",33.913912,-118.103536,POINT (-118.103536 33.913912),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Wait Leave Senior Citizen (61 and up) F Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,The victim was riding the train playing on his phone when the subject struck him on the face mulitiple times and took his phone. The victim was bleeding from the nose excessively and was transported for medical attention.,2732878,6/5/2018,11:20:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,In or on vehicle,11611 Willowbrook Ave Los Angeles,33.929022,-118.237524,POINT (-118.237524 33.929022),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,"{Redacted} ( Bus ) NB # {Redacted} lane of {Redacted} {Redacted} making a right turn onto EB {Redacted} {Redacted}. {Redacted} ( Pedestrian ) standing on the {Redacted} corner of the intersection of {Redacted} {Redacted} and {Redacted} {Redacted}, preparing to cross the street.   As the bus begins to turn, {Redacted} suddenly stepped into the street in front of the turning bus. {Redacted} was unable to stop before colliding with the pedestrian. {Redacted} complained of pain injuries to her arms, neck and back and was transported to the hospital for medical attention.",2718649,5/25/2018,5:07:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Person,0,,1,0,N,1,N,0,Roadway: intersection,Hill Street &  1st Street,34.057016,-118.250827,POINT (-118.250827 34.057016),,N,,,,,,,Clear,Daylight,,,Intersection or grade crossing,,Dry,,Not applicable,Dry,Trafic Signal,,,Making a right turn,Side Impact,,Y,Compressed natural gas,5,Transit: bus - articulated,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Ped in Xwalk Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,"Our investigation revealed that on June 14, 2018, at approximately 7:02 pm, train # {Redacted} was leaving the {Redacted} Station northbound after servicing it, when it came in contact with a pedestrian that had just exited the station and stepped in the path of the train.   Upon noticing the pedestrian, the train operator sounded the loud horn and went into emergency braking but could not stop the train in time to avoid contact.   The pedestrian was not injured.   He proceeded to walk away from the scene.   The operator was taken for a drug and alcohol test as per procedure.   There were no glares on the windshield that could have affected the operator visibility of the right - of - way.   The train was operated back to the station and the passengers were offloaded.",2736946,6/14/2018,7:02:00 PM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Person,,,0,0,N,1,N,0,Right-of-way: grade crossing,Vernon Station,34.02066,-118.24321,POINT (-118.24321 34.02066),,N,,,,,,,Clear,Daylight,,,,,Dry,Non-exclusive right-of-way: Shared with vehicles or pedestrians,Active devices: crossing gates,Dry,,,,Leaving a stop,Head-On,,Y,Electric Propulsion,15,Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2018,While riding the train the victim was approached by the subject punched and kicked victim multiple times and attempted to steal wallet and phone.   {Redacted} was transported for medical treatment.,2642259,1/19/2018,7:06:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,In or on vehicle,"11611 Willowbrook Ave, Los Angeles, CA 90059",33.928859,-118.238312,POINT (-118.238312 33.928859),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2018,"{Redacted} ( Bus ) WB # {Redacted} lane stopped in the bus zone at the intersection with {Redacted} {Redacted} {Redacted} {Redacted} ( No details ) WB # {Redacted} lane {Redacted} Bl approaching the intersection with {Redacted} {Redacted}. After servicing the bus stop, {Redacted} pulls away and sideswipes the right side of {Redacted} as it was passing by.   Two passengers on {Redacted} complained of neck and back pain and were transported to the hospital by ambulance for evaluationtreatment. Neither vehicle was towed for damage.",2983267,6/1/2018,5:34:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,2500,,2,0,N,1,N,1,Roadway: intersection,Washington Blvd  &  Arlington Ave,34.039905,-118.317741,POINT (-118.317741 34.039905),,N,,,,,,,Clear,Daylight,,,Intersection or grade crossing,,Dry,,Not applicable,Dry,Trafic Signal,,,Leaving a stop,Sideswipe,,"N,Y",Compressed natural gas,5,Transit: bus,New Flyer of America,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M ; I    Passenger Adult (19 to 60) F,6,2090
